9557.46	-53.84
9575.26	-53.92
9593.37	-54.04
9612.18	-53.95
9630.70	-53.69
9648.50	-53.67
9666.45	-53.85
9684.76	-53.97
9703.33	-53.83
9722.53	-53.90
9741.87	-54.16
9761.54	-54.11
9780.49	-53.87
9797.72	-53.73
9814.60	-53.77
9830.66	-53.46
9846.69	-52.89
9862.66	-52.85
9879.12	-53.47
9896.74	-53.99
9914.62	-53.58
9933.13	-53.26
9952.06	-53.64
9972.01	-53.78
9991.79	-53.77
10011.20	-53.74
10029.90	-53.59
10046.96	-53.59
10064.30	-53.86
10082.25	-54.20
10100.22	-54.17
10118.24	-53.91
10136.11	-53.73
10153.64	-53.28
10171.03	-52.84
10188.06	-52.83
10205.09	-53.39
10222.12	-53.78
10239.41	-53.19
10257.29	-52.68
10274.94	-52.49
10292.08	-52.50
10308.98	-52.92
10325.32	-53.27
10342.44	-53.53
10361.40	-53.57
10380.51	-53.42
10399.98	-53.55
10418.77	-53.97
10436.02	-53.88
10453.41	-53.39
10471.14	-53.40
10488.82	-53.55
10506.36	-53.60
10523.95	-53.65
10541.66	-53.42
10559.21	-53.00
10576.41	-52.93
10593.91	-53.60
10612.13	-54.11
10630.34	-53.74
10648.55	-53.24
10666.76	-53.29
10684.97	-53.80
10703.18	-54.06
10721.39	-53.97
10739.45	-53.76
10757.16	-53.37
10774.71	-52.93
10791.91	-52.99
10809.42	-53.47
10827.26	-53.76
10845.11	-53.86
10863.32	-53.74
10881.53	-53.47
10899.74	-53.63
10917.96	-53.97
10936.17	-53.80
10954.36	-53.52
10972.51	-53.53
10990.97	-53.43
11010.33	-52.94
11029.84	-52.91
11049.75	-53.68
11069.20	-53.90
11088.07	-53.52
11106.84	-53.36
11124.67	-52.99
11143.14	-52.74
11162.86	-53.08
11181.58	-53.37
11198.39	-53.08
11215.19	-52.49
11232.00	-52.45
11248.98	-52.97
11266.29	-53.33
11284.02	-53.45
11302.56	-53.55
11321.21	-53.33
11340.08	-53.48
11358.45	-54.19
11375.85	-54.34
11411.36	-53.73
11429.12	-53.49
11446.57	-53.82
11463.84	-54.02
11480.80	-54.17
11497.59	-53.73
11514.08	-52.90
11530.24	-52.60
11546.09	-52.55
11562.11	-52.66
11578.12	-53.18
11594.77	-53.82
11612.07	-53.82
11628.68	-53.52
11645.30	-53.64
11662.41	-53.81
11679.83	-53.76
11697.26	-53.82
11714.69	-54.03
11732.80	-54.03
11751.23	-54.01
11769.31	-54.18
11787.68	-54.24
11806.23	-54.35
11825.07	-54.44
11843.90	-54.69
11862.74	-54.97
11881.40	-54.55
11899.77	-54.01
11918.50	-54.32
11957.30	-55.00
11977.08	-54.95
11996.50	-54.34
12015.34	-54.29
12034.36	-54.80
12053.67	-55.23
12073.34	-55.36
12093.59	-55.29
12114.00	-55.24
12134.65	-55.05
12155.46	-54.89
12176.55	-55.10
12197.64	-55.51
12218.72	-55.62
12240.04	-55.03
12261.04	-54.48
12281.23	-54.26
12300.84	-54.17
12320.46	-54.71
12340.08	-55.06
12359.69	-54.52
12379.31	-54.30
12398.10	-54.89
12417.46	-55.29
12438.07	-55.09
12458.69	-54.91
12479.34	-55.21
12500.05	-55.60
12520.90	-55.72
12542.08	-55.78
12562.53	-55.77
12583.31	-55.89
12605.06	-56.03
12627.18	-55.91
12649.25	-55.82
12671.11	-55.93
12693.71	-56.10
12717.67	-55.99
12741.48	-55.83
12765.39	-55.79
12789.20	-55.78
12812.26	-55.88
12835.58	-55.71
12860.87	-55.58
12886.11	-55.64
12911.00	-55.62
12936.06	-55.89
12962.36	-56.23
12988.21	-56.37
13010.78	-56.38
13033.30	-55.97
13055.50	-55.50
13077.71	-55.82
13100.04	-56.24
13122.47	-56.12
13145.72	-56.12
13168.90	-56.07
13191.56	-55.51
13214.22	-54.84
13237.57	-54.80
13260.82	-55.48
13282.98	-56.07
13305.31	-56.11
13328.48	-55.76
13351.79	-55.32
13375.74	-55.27
13399.76	-55.55
13424.10	-55.63
13448.38	-55.49
13472.41	-55.27
13495.57	-55.05
13514.78	-55.14
13533.79	-55.55
