#Age	d18O
#(yr BP)	(‰)
43755.0	-40.38
43796.3	-40.89
43837.6	-40.48
43878.5	-40.66
43918.9	-40.20
43959.2	-40.30
43999.4	-40.56
44039.6	-40.72
44079.9	-40.83
44120.6	-40.88
44161.7	-40.57
44201.0	-40.49
44238.5	-40.62
44274.7	-40.39
44309.5	-40.97
44345.1	-41.11
44381.4	-41.03
44417.9	-41.45
44454.5	-40.37
44491.5	-40.74
44529.0	-40.50
44568.4	-40.31
44609.7	-40.96
44650.7	-40.73
44691.5	-41.43
44731.5	-41.03
44770.7	-40.63
44809.4	-40.52
44847.5	-40.83
44887.8	-41.23
44930.3	-41.77
44970.8	-40.50
45009.3	-39.96
45046.8	-40.29
45083.3	-40.35
45122.0	-40.40
45162.9	-40.60
45203.7	-41.12
45244.6	-40.54
45285.1	-40.55
45325.2	-40.03
45365.4	-40.30
45405.6	-40.56
45445.7	-40.26
45485.5	-40.76
45524.2	-39.77
45561.8	-39.70
45620.8	-39.97
45704.0	-39.82
45767.1	-40.79
45807.7	-38.88
45848.6	-40.26
45889.8	-40.10
45931.2	-39.53
45972.8	-40.28
46014.5	-40.18
46056.6	-39.36
46097.7	-39.54
46137.9	-40.05
46178.4	-40.22
46219.1	-39.73
46259.6	-39.57
46299.9	-39.11
46340.7	-39.33
46382.0	-38.99
46424.4	-39.19
46467.8	-39.26
46511.5	-38.82
46555.5	-39.62
46600.0	-38.66
46645.2	-39.04
46688.7	-39.02
46730.7	-39.11
46771.7	-39.10
46811.9	-39.05
46852.2	-38.81
46892.6	-38.65
46933.0	-39.02
46973.3	-39.33
47015.6	-39.54
47059.9	-39.14
47103.3	-39.06
47146.0	-38.41
47186.9	-39.12
47226.1	-38.93
47265.9	-39.58
47306.2	-39.20
47347.0	-39.67
47388.4	-39.24
47429.1	-39.54
47469.0	-39.40
47509.3	-39.78
47550.1	-39.23
47590.6	-40.02
47630.7	-39.48
47670.6	-39.67
47710.3	-39.30
47751.1	-39.80
47792.9	-40.06
47834.9	-39.96
47877.1	-39.79
47918.6	-38.90
47959.3	-39.42
48000.7	-39.58
48042.6	-39.78
48085.4	-40.13
48129.1	-39.81
48172.2	-38.94
48214.7	-40.10
48254.8	-39.94
48292.3	-40.42
48332.4	-39.76
48375.1	-40.56
48421.4	-40.38
48471.2	-40.31
48519.5	-40.36
48566.1	-39.95
48613.4	-39.84
48661.5	-40.20
48710.3	-40.39
48759.8	-40.37
48809.2	-40.50
48858.4	-39.75
48912.0	-40.33
48969.9	-39.87
49031.1	-40.53
49095.8	-39.89
49158.6	-40.00
49219.4	-39.76
49279.9	-39.79
49340.2	-39.73
49398.9	-40.26
49456.1	-39.89
49511.2	-39.70
49564.2	-40.04
49617.1	-39.91
49669.9	-39.72
49722.3	-39.60
49774.2	-39.31
49826.2	-40.36
49878.2	-39.61
49957.0	-39.61
50036.8	-39.80
50091.0	-40.27
50146.5	-40.02
50203.4	-40.63
50258.1	-40.01
50310.6	-40.50
50363.2	-40.02
50415.9	-39.81
50468.8	-39.74
50522.2	-39.85
50575.7	-39.76
50629.3	-39.99
50685.0	-40.19
50742.7	-39.85
50801.3	-40.32
50860.9	-40.13
50920.0	-39.64
50978.7	-40.06
51038.5	-40.31
51099.5	-39.96
51162.4	-40.27
51227.3	-40.08
51292.8	-39.52
51358.8	-39.86
51425.2	-39.78
51492.1	-40.27
51559.6	-39.77
51627.7	-40.58
51694.7	-40.22
51760.6	-39.48
51823.5	-39.96
51883.4	-40.21
51941.0	-39.72
51996.3	-39.47
52053.8	-39.29
52113.4	-39.67
52173.7	-39.77
52234.6	-39.54
52294.6	-39.73
52353.6	-39.14
52412.7	-39.91
52471.7	-39.35
52531.1	-39.81
52590.8	-39.56
52653.7	-40.01
52719.8	-39.83
52786.1	-39.29
52852.6	-39.70
52918.1	-39.57
52982.5	-39.43
53049.6	-40.16
53119.2	-39.37
53192.8	-39.80
53270.2	-39.54
53349.1	-39.53
53389.4	-39.78
53553.1	-39.40
53718.8	-39.12
53760.1	-39.32
53841.5	-38.93
53921.7	-39.14
54003.2	-39.07
54086.0	-39.21
54167.5	-39.29
54247.6	-38.73
54324.2	-39.19
54397.4	-39.24
54470.9	-39.21
54544.6	-39.40
54620.3	-39.23
54697.8	-39.49
54772.7	-39.44
54845.0	-39.64
54911.5	-39.29
54972.4	-40.05
55032.4	-39.52
55091.4	-39.91
55150.1	-39.27
55208.3	-39.71
55270.5	-39.37
55336.7	-39.79
55404.7	-39.85
55439.7	-39.80
55588.2	-40.36
55743.2	-39.78
55893.0	-39.40
55929.6	-39.31
56003.5	-39.42
56078.0	-39.89
56154.1	-39.77
56231.7	-40.02
56311.1	-40.23
56392.0	-40.14
56474.5	-40.20
56558.3	-40.48
56643.6	-40.76
56730.5	-40.78
56817.5	-40.92
56904.6	-40.88
56989.7	-40.29
57072.9	-40.18
57152.4	-39.59
57228.0	-40.02
57307.5	-40.42
57390.6	-39.58
57467.5	-40.21
57538.1	-39.46
57605.9	-39.49
57671.1	-40.54
57740.8	-40.09
57814.9	-39.58
57890.2	-39.31
57966.5	-39.75
58043.2	-39.69
58120.3	-39.49
58197.4	-39.47
58274.5	-39.69
58355.7	-38.85
58440.9	-39.09
58524.3	-39.36
58606.0	-38.96
58676.8	-39.61
58736.8	-40.15
58801.0	-39.44
58869.3	-39.19
58937.4	-38.93
59005.2	-39.12
59071.9	-38.85
59137.4	-38.45
59203.9	-38.92
59271.2	-38.94
59350.1	-38.90
59440.5	-39.49
59527.6	-38.65
59611.4	-38.58
59690.9	-39.03
59766.2	-38.94
59841.7	-38.90
59917.4	-39.01
59994.5	-39.28
60072.7	-39.18
60151.6	-38.71
60230.9	-39.08
60310.8	-39.27
60391.1	-39.14
60469.9	-39.62
60547.0	-38.78
60621.4	-39.34
60693.1	-38.99
60765.8	-39.09
60839.5	-39.40
60914.7	-39.73
60991.2	-39.20
61067.1	-39.56
61142.4	-39.63

